latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
17.007,-90.451,322.9,1.5,1.2,2017-05-18,1659,Terra,MODIS,35,6.1,305.2,13.5
17.005,-90.438,322.1,1.5,1.2,2017-05-18,1659,Terra,MODIS,21,6.1,304.1,11.1
16.943,-90.462,325.2,1.5,1.2,2017-05-18,1659,Terra,MODIS,70,6.1,302.9,17.6
16.941,-90.449,326.6,1.5,1.2,2017-05-18,1659,Terra,MODIS,75,6.1,304.2,20.1
16.938,-90.456,330.5,1.5,1.2,2017-05-18,1659,Terra,MODIS,82,6.1,303.5,29.5
16.719,-89.226,316.2,1.8,1.3,2017-05-18,1659,Terra,MODIS,47,6.1,295.2,12.2
16.683,-89.233,321.5,1.8,1.3,2017-05-18,1659,Terra,MODIS,70,6.1,298.6,23.5
16.945,-90.826,323.2,1.4,1.2,2017-05-18,1659,Terra,MODIS,60,6.1,301.1,18.5
16.943,-90.813,320.8,1.4,1.2,2017-05-18,1659,Terra,MODIS,48,6.1,301.6,13.1
16.877,-90.424,323.1,1.5,1.2,2017-05-18,1659,Terra,MODIS,69,6.1,303.2,15.7
16.766,-89.845,323.8,1.7,1.3,2017-05-18,1659,Terra,MODIS,72,6.1,306,20.1
16.865,-90.483,318.7,1.5,1.2,2017-05-18,1659,Terra,MODIS,43,6.1,300.3,9.2
16.822,-90.231,317.6,1.6,1.2,2017-05-18,1659,Terra,MODIS,56,6.1,300.5,11.7
16.898,-90.74,322.2,1.4,1.2,2017-05-18,1659,Terra,MODIS,66,6.1,304.2,11.8
16.82,-90.237,317.3,1.6,1.2,2017-05-18,1659,Terra,MODIS,54,6.1,300.5,11.3
16.668,-89.327,317.8,1.8,1.3,2017-05-18,1659,Terra,MODIS,59,6.1,300.3,13.9
16.493,-89.803,317.2,1.7,1.3,2017-05-18,1659,Terra,MODIS,66,6.1,298.7,13.3
16.236,-89.642,335.2,1.8,1.3,2017-05-18,1659,Terra,MODIS,87,6.1,297.8,66.4
16.233,-89.625,316.7,1.8,1.3,2017-05-18,1659,Terra,MODIS,66,6.1,297.7,17.9
15.989,-89.764,315.8,1.7,1.3,2017-05-18,1659,Terra,MODIS,64,6.1,296.5,12.1
15.836,-88.907,314.4,2,1.4,2017-05-18,1659,Terra,MODIS,61,6.1,296,20.2
15.992,-89.769,316.2,1.7,1.3,2017-05-18,1659,Terra,MODIS,64,6.1,297.2,13.6
15.834,-88.914,311.4,2,1.4,2017-05-18,1659,Terra,MODIS,46,6.1,296.1,14.5
16.031,-90.34,314.6,1.6,1.2,2017-05-18,1659,Terra,MODIS,49,6.1,297.2,10
16.045,-90.485,320.2,1.5,1.2,2017-05-18,1659,Terra,MODIS,71,6.1,296.6,16.7
15.884,-89.556,312.6,1.8,1.3,2017-05-18,1659,Terra,MODIS,47,6.1,296,12.6
15.79,-89.166,316.6,1.9,1.4,2017-05-18,1659,Terra,MODIS,65,6.1,294.6,21.3
15.783,-89.155,329,1.9,1.4,2017-05-18,1659,Terra,MODIS,82,6.1,295.2,56.2
15.728,-89.511,312.3,1.8,1.3,2017-05-18,1659,Terra,MODIS,50,6.1,296.5,10.9
15.695,-89.603,325.9,1.8,1.3,2017-05-18,1659,Terra,MODIS,79,6.1,296.2,41.4
15.888,-90.781,321.1,1.5,1.2,2017-05-18,1659,Terra,MODIS,70,6.1,298.2,16.7
15.701,-89.609,320.3,1.8,1.3,2017-05-18,1659,Terra,MODIS,72,6.1,296,26.8
15.698,-89.592,312.4,1.8,1.3,2017-05-18,1659,Terra,MODIS,23,6.1,295.9,11.1
15.598,-89.222,314.7,1.9,1.4,2017-05-18,1659,Terra,MODIS,58,6.1,294.5,18.7
15.595,-89.202,316.2,1.9,1.4,2017-05-18,1659,Terra,MODIS,56,6.1,295.7,21.1
15.735,-90.093,314,1.7,1.3,2017-05-18,1659,Terra,MODIS,55,6.1,294.4,11.2
15.728,-90.187,314.6,1.6,1.3,2017-05-18,1659,Terra,MODIS,54,6.1,296.1,12.1
15.719,-90.266,315.3,1.6,1.3,2017-05-18,1659,Terra,MODIS,11,6.1,295.5,11.3
15.716,-90.251,326.4,1.6,1.3,2017-05-18,1659,Terra,MODIS,78,6.1,295.4,33.7
15.63,-89.756,315.8,1.8,1.3,2017-05-18,1659,Terra,MODIS,42,6.1,297.7,14.5
15.627,-89.74,327.3,1.8,1.3,2017-05-18,1659,Terra,MODIS,80,6.1,298.1,41.3
15.757,-90.555,315.8,1.5,1.2,2017-05-18,1659,Terra,MODIS,43,6.1,296.5,11.6
15.716,-90.257,326.6,1.6,1.3,2017-05-18,1659,Terra,MODIS,78,6.1,295.4,32.9
15.631,-89.745,323.7,1.8,1.3,2017-05-18,1659,Terra,MODIS,76,6.1,298.1,31.2
15.62,-89.747,320.2,1.8,1.3,2017-05-18,1659,Terra,MODIS,61,6.1,297.8,22.5
15.744,-90.564,314.4,1.5,1.2,2017-05-18,1659,Terra,MODIS,51,6.1,294.4,10.2
15.581,-89.803,317.4,1.8,1.3,2017-05-18,1659,Terra,MODIS,66,6.1,298.7,17.5
15.57,-89.873,312.5,1.7,1.3,2017-05-18,1659,Terra,MODIS,46,6.1,297.1,9.9
15.498,-89.925,317.1,1.7,1.3,2017-05-18,1659,Terra,MODIS,66,6.1,296.3,18
15.495,-89.909,326.9,1.7,1.3,2017-05-18,1659,Terra,MODIS,80,6.1,297,41
15.731,-91.926,326,1.3,1.1,2017-05-18,1659,Terra,MODIS,51,6.1,305.9,11.9
15.18,-89.255,321.9,2,1.4,2017-05-18,1659,Terra,MODIS,76,6.1,296.3,21.3
15.224,-90.009,324.6,1.7,1.3,2017-05-18,1659,Terra,MODIS,79,6.1,297.8,30.5
14.679,-92.15,315.7,1.3,1.1,2017-05-18,1700,Terra,MODIS,65,6.1,297.3,8.8
14.287,-91.877,318,1.3,1.1,2017-05-18,1700,Terra,MODIS,53,6.1,298.5,10.9
14.131,-91.126,315.1,1.5,1.2,2017-05-18,1700,Terra,MODIS,39,6.1,294.8,11.4
13.994,-90.31,322.7,1.7,1.3,2017-05-18,1700,Terra,MODIS,65,6.1,300.4,21.1
13.939,-90.39,322.7,1.7,1.3,2017-05-18,1700,Terra,MODIS,33,6.1,298.6,16.1
16.716,-89.233,326.8,1.1,1,2017-05-18,0734,Aqua,MODIS,100,6.1,294.7,28.3
16.715,-89.223,316.6,1.1,1,2017-05-18,0734,Aqua,MODIS,93,6.1,294.1,16.2
15.905,-89.493,315,4.2,1.9,2017-05-18,2004,Aqua,MODIS,61,6.1,293.9,57.7
15.814,-91.613,324.2,2.9,1.6,2017-05-18,2004,Aqua,MODIS,66,6.1,299.4,67.3
16.77,-90.66,323.4,3.5,1.8,2017-05-18,2004,Aqua,MODIS,71,6.1,296.9,62.2
16.976,-90.889,318.4,3.4,1.7,2017-05-18,2004,Aqua,MODIS,58,6.1,299,41.6
17.168,-90.204,323.1,3.8,1.8,2017-05-18,2004,Aqua,MODIS,71,6.1,301.1,69.3
17.118,-90.622,322,3.6,1.8,2017-05-18,2004,Aqua,MODIS,70,6.1,298,52.3
17.174,-90.21,322.3,3.8,1.8,2017-05-18,2004,Aqua,MODIS,70,6.1,301,64.4
17.264,-89.963,332,4,1.9,2017-05-18,2004,Aqua,MODIS,82,6.1,297.7,164.7
17.261,-90,328.9,4,1.9,2017-05-18,2004,Aqua,MODIS,79,6.1,299.2,129.6
17.253,-90.568,328.7,3.6,1.8,2017-05-18,2004,Aqua,MODIS,79,6.1,301.6,106.1
17.249,-90.601,322.2,3.6,1.8,2017-05-18,2004,Aqua,MODIS,70,6.1,300.6,57.2
17.27,-89.972,334.6,4,1.9,2017-05-18,2004,Aqua,MODIS,85,6.1,297.7,188.7
17.267,-90.009,321.3,4,1.9,2017-05-18,2004,Aqua,MODIS,69,6.1,299.1,64
17.263,-90.577,333.4,3.6,1.8,2017-05-18,2004,Aqua,MODIS,79,6.1,300.6,144.8
17.414,-90.871,322.1,3.4,1.7,2017-05-18,2005,Aqua,MODIS,69,6.1,302.4,47.5
17.411,-90.903,334.8,3.4,1.7,2017-05-18,2005,Aqua,MODIS,85,6.1,301.6,139.2
17.594,-90.763,324,3.5,1.8,2017-05-18,2005,Aqua,MODIS,74,6.1,300.4,72
17.59,-90.796,319.9,3.5,1.8,2017-05-18,2005,Aqua,MODIS,54,6.1,299.5,40.1
17.588,-90.771,328.8,3.5,1.8,2017-05-18,2005,Aqua,MODIS,79,6.1,300.4,107.2
16.832,-89.44,316.3,3.1,1.7,2017-05-19,1604,Terra,MODIS,64,6.1,299.6,23.9
16.829,-89.411,330,3.1,1.7,2017-05-19,1604,Terra,MODIS,82,6.1,299.7,99.4
16.76,-90.481,336.1,3.7,1.8,2017-05-19,1604,Terra,MODIS,87,6.1,296.1,198.5
14.228,-91.428,316.6,2,1.4,2017-05-19,1909,Aqua,MODIS,27,6.1,295.7,20.3
15.547,-89.496,313.2,1.4,1.2,2017-05-19,1909,Aqua,MODIS,45,6.1,297.3,7.6
15.59,-89.426,317.2,1.4,1.2,2017-05-19,1909,Aqua,MODIS,66,6.1,300.9,12.1
15.615,-89.469,313.9,1.4,1.2,2017-05-19,1909,Aqua,MODIS,31,6.1,298.3,8.4
15.469,-90.37,314.2,1.6,1.2,2017-05-19,1909,Aqua,MODIS,38,6.1,298.3,16.8
15.667,-89.272,317.1,1.3,1.1,2017-05-19,1909,Aqua,MODIS,61,6.1,298.4,12.1
15.747,-88.966,332.5,1.3,1.1,2017-05-19,1909,Aqua,MODIS,84,6.1,301,33.6
15.745,-88.977,329.9,1.3,1.1,2017-05-19,1909,Aqua,MODIS,82,6.1,301.6,28.7
15.755,-89.373,314.2,1.3,1.1,2017-05-19,1909,Aqua,MODIS,26,6.1,298.3,7.6
15.775,-89.357,316.5,1.3,1.1,2017-05-19,1909,Aqua,MODIS,50,6.1,298.4,10.1
15.773,-89.37,314.7,1.3,1.1,2017-05-19,1909,Aqua,MODIS,27,6.1,298.4,7.7
15.742,-89.757,318.3,1.4,1.2,2017-05-19,1909,Aqua,MODIS,54,6.1,300.5,13
15.806,-89.492,320.1,1.4,1.2,2017-05-19,1909,Aqua,MODIS,72,6.1,299.9,14.9
15.676,-90.448,314.7,1.6,1.2,2017-05-19,1909,Aqua,MODIS,61,6.1,296.2,11.4
15.848,-89.675,318.4,1.4,1.2,2017-05-19,1909,Aqua,MODIS,69,6.1,298.9,13.8
15.795,-90.006,331.9,1.5,1.2,2017-05-19,1909,Aqua,MODIS,84,6.1,298.7,41.1
15.902,-89.475,343.4,1.4,1.2,2017-05-19,1909,Aqua,MODIS,92,6.1,299.1,64.7
15.9,-89.488,342.5,1.4,1.2,2017-05-19,1909,Aqua,MODIS,91,6.1,299.1,62.4
15.762,-90.342,316.7,1.6,1.2,2017-05-19,1909,Aqua,MODIS,64,6.1,297.9,13.9
15.908,-89.502,318.6,1.4,1.2,2017-05-19,1909,Aqua,MODIS,69,6.1,299,14
15.936,-89.391,314.5,1.3,1.1,2017-05-19,1909,Aqua,MODIS,59,6.1,298.5,9.6
15.9,-89.618,320.5,1.4,1.2,2017-05-19,1909,Aqua,MODIS,72,6.1,299.3,14.8
15.824,-90.115,315.4,1.5,1.2,2017-05-19,1909,Aqua,MODIS,26,6.1,298.9,10.5
15.922,-89.588,319,1.4,1.2,2017-05-19,1909,Aqua,MODIS,37,6.1,299.5,13.3
15.92,-89.601,319.8,1.4,1.2,2017-05-19,1909,Aqua,MODIS,38,6.1,299,13.2
15.905,-89.691,327.9,1.4,1.2,2017-05-19,1909,Aqua,MODIS,80,6.1,299.5,28.5
15.835,-90.118,318.1,1.5,1.2,2017-05-19,1909,Aqua,MODIS,68,6.1,299,15.4
15.832,-90.131,315.3,1.5,1.2,2017-05-19,1909,Aqua,MODIS,58,6.1,298.3,11.3
15.885,-90.014,316.4,1.5,1.2,2017-05-19,1909,Aqua,MODIS,56,6.1,299.7,9
15.896,-90.016,327.3,1.5,1.2,2017-05-19,1909,Aqua,MODIS,80,6.1,301.2,27.9
15.982,-89.547,314.3,1.4,1.2,2017-05-19,1909,Aqua,MODIS,57,6.1,298.8,7.7
16.046,-89.279,333,1.3,1.1,2017-05-19,1909,Aqua,MODIS,84,6.1,300.6,35.7
16.044,-89.29,327,1.3,1.1,2017-05-19,1909,Aqua,MODIS,69,6.1,299.2,24.2
16.019,-89.45,320.1,1.3,1.2,2017-05-19,1909,Aqua,MODIS,70,6.1,299.2,15.9
16.044,-89.284,324.9,1.3,1.1,2017-05-19,1909,Aqua,MODIS,76,6.1,299.9,21.7
16.018,-89.443,315.5,1.3,1.1,2017-05-19,1909,Aqua,MODIS,54,6.1,299.5,9.7
16.016,-89.456,314.4,1.3,1.2,2017-05-19,1909,Aqua,MODIS,15,6.1,299.2,7.4
16.056,-89.274,323.6,1.3,1.1,2017-05-19,1909,Aqua,MODIS,73,6.1,299.5,19.5
16.054,-89.286,335,1.3,1.1,2017-05-19,1909,Aqua,MODIS,86,6.1,299.9,40.9
16.032,-89.485,316.1,1.4,1.2,2017-05-19,1909,Aqua,MODIS,49,6.1,300.1,8.4
15.9,-90.279,316.4,1.5,1.2,2017-05-19,1909,Aqua,MODIS,62,6.1,298.8,10
16.049,-89.71,318.6,1.4,1.2,2017-05-19,1909,Aqua,MODIS,61,6.1,299.7,11.5
16.138,-89.214,316.9,1.3,1.1,2017-05-19,1909,Aqua,MODIS,33,6.1,300.7,9.6
16.136,-89.226,323.8,1.3,1.1,2017-05-19,1909,Aqua,MODIS,75,6.1,300.5,19.5
16.146,-89.221,322.4,1.3,1.1,2017-05-19,1909,Aqua,MODIS,58,6.1,301.3,16.8
16.022,-89.968,321.1,1.5,1.2,2017-05-19,1909,Aqua,MODIS,64,6.1,302,15.1
16.101,-89.751,316.9,1.4,1.2,2017-05-19,1909,Aqua,MODIS,53,6.1,300.5,10.7
16.065,-89.975,316.4,1.5,1.2,2017-05-19,1909,Aqua,MODIS,59,6.1,300.3,10.6
16.085,-90.118,321.8,1.5,1.2,2017-05-19,1909,Aqua,MODIS,69,6.1,302,16.1
16.267,-89.235,315.9,1.3,1.1,2017-05-19,1909,Aqua,MODIS,57,6.1,301.1,7.6
16.027,-91.04,315.5,1.7,1.3,2017-05-19,1909,Aqua,MODIS,55,6.1,295.4,15.2
16.396,-89.262,322.3,1.3,1.1,2017-05-19,1909,Aqua,MODIS,72,6.1,302,18.3
16.428,-89.194,328.9,1.3,1.1,2017-05-19,1909,Aqua,MODIS,80,6.1,299.6,29.6
16.391,-89.425,317.4,1.3,1.1,2017-05-19,1909,Aqua,MODIS,56,6.1,302.7,8.9
16.427,-89.2,325.9,1.3,1.1,2017-05-19,1909,Aqua,MODIS,77,6.1,302,24.3
16.397,-89.508,318.1,1.3,1.1,2017-05-19,1909,Aqua,MODIS,64,6.1,301.5,12
16.463,-89.231,317,1.3,1.1,2017-05-19,1909,Aqua,MODIS,42,6.1,300.7,11.4
16.461,-89.243,318.2,1.3,1.1,2017-05-19,1909,Aqua,MODIS,58,6.1,300.6,13
16.587,-89.416,327,1.3,1.1,2017-05-19,1909,Aqua,MODIS,78,6.1,299.5,26.6
16.63,-89.213,334.8,1.3,1.1,2017-05-19,1909,Aqua,MODIS,85,6.1,300.5,36.8
16.628,-89.225,326.9,1.3,1.1,2017-05-19,1909,Aqua,MODIS,78,6.1,301.2,22.2
16.683,-89.389,336.2,1.3,1.1,2017-05-19,1909,Aqua,MODIS,86,6.1,300,40.2
16.824,-89.408,351.8,1.3,1.1,2017-05-19,1909,Aqua,MODIS,96,6.1,303.1,81.8
16.822,-89.42,351.8,1.3,1.1,2017-05-19,1909,Aqua,MODIS,96,6.1,302,82.2
16.737,-89.947,329.5,1.4,1.2,2017-05-19,1909,Aqua,MODIS,81,6.1,299.2,30.1
16.834,-89.41,333.2,1.3,1.1,2017-05-19,1909,Aqua,MODIS,84,6.1,299.8,32.3
16.833,-89.422,342.4,1.3,1.1,2017-05-19,1909,Aqua,MODIS,90,6.1,299.2,54.6
16.831,-89.434,321.5,1.3,1.1,2017-05-19,1909,Aqua,MODIS,58,6.1,301.3,12.7
16.754,-90.473,334.3,1.5,1.2,2017-05-19,1909,Aqua,MODIS,82,6.1,307.2,36.6
16.752,-90.488,349.1,1.5,1.2,2017-05-19,1909,Aqua,MODIS,94,6.1,307.3,84.2
16.75,-90.502,361.9,1.5,1.2,2017-05-19,1909,Aqua,MODIS,100,6.1,304.7,143.4
16.763,-90.49,333.8,1.5,1.2,2017-05-19,1909,Aqua,MODIS,83,6.1,304.1,33.9
16.76,-90.504,341.6,1.5,1.2,2017-05-19,1909,Aqua,MODIS,90,6.1,303.4,58.6
16.977,-89.349,358,1.3,1.1,2017-05-19,1909,Aqua,MODIS,99,6.1,308.2,96.8
16.879,-89.945,321.7,1.4,1.2,2017-05-19,1909,Aqua,MODIS,67,6.1,301.6,13.2
17.025,-89.308,322.5,1.3,1.1,2017-05-19,1909,Aqua,MODIS,57,6.1,299.9,14.3
16.927,-90.345,320.3,1.5,1.2,2017-05-19,1909,Aqua,MODIS,65,6.1,302.4,11.7
16.924,-90.358,320,1.5,1.2,2017-05-19,1909,Aqua,MODIS,64,6.1,301.3,12.1
16.891,-90.628,321.6,1.6,1.2,2017-05-19,1909,Aqua,MODIS,68,6.1,302.9,14.2
17.01,-89.974,347.9,1.4,1.2,2017-05-19,1909,Aqua,MODIS,93,6.1,306.6,72.3
17.007,-89.987,388.8,1.4,1.2,2017-05-19,1909,Aqua,MODIS,100,6.1,309.8,295.8
17.171,-89.159,331.3,1.2,1.1,2017-05-19,1909,Aqua,MODIS,80,6.1,303.3,25.3
17.063,-89.837,322.9,1.4,1.2,2017-05-19,1909,Aqua,MODIS,49,6.1,306,13.8
17.173,-89.154,326.1,1.2,1.1,2017-05-19,1909,Aqua,MODIS,73,6.1,301.6,16.9
17.07,-89.845,321.7,1.4,1.2,2017-05-19,1909,Aqua,MODIS,28,6.1,303.7,13.7
17.111,-89.787,319.6,1.4,1.2,2017-05-19,1909,Aqua,MODIS,61,6.1,302.3,14.2
17.109,-89.8,317,1.4,1.2,2017-05-19,1909,Aqua,MODIS,44,6.1,302.4,10.8
17.103,-89.904,324.7,1.4,1.2,2017-05-19,1909,Aqua,MODIS,32,6.1,308.5,13.8
17.026,-90.785,317.9,1.6,1.2,2017-05-19,1909,Aqua,MODIS,37,6.1,301.5,12.1
17.024,-90.799,321.3,1.6,1.2,2017-05-19,1909,Aqua,MODIS,61,6.1,306.6,19.1
17.029,-90.907,352.2,1.6,1.3,2017-05-19,1909,Aqua,MODIS,96,6.1,303.9,116.3
17.069,-90.869,321.5,1.6,1.2,2017-05-19,1909,Aqua,MODIS,46,6.1,305.4,14
17.22,-89.99,327.2,1.4,1.2,2017-05-19,1909,Aqua,MODIS,41,6.1,305.4,19.6
17.232,-90.046,321.5,1.4,1.2,2017-05-19,1909,Aqua,MODIS,52,6.1,299.9,14.2
17.325,-90.725,320.1,1.6,1.2,2017-05-19,1909,Aqua,MODIS,61,6.1,303.7,10.6
17.308,-90.964,348,1.6,1.3,2017-05-19,1909,Aqua,MODIS,94,6.1,307.3,83.4
17.305,-90.979,344.6,1.6,1.3,2017-05-19,1909,Aqua,MODIS,92,6.1,308.9,69.1
17.412,-90.821,327.2,1.6,1.2,2017-05-19,1909,Aqua,MODIS,75,6.1,305.2,22.7
17.521,-90.729,333.3,1.5,1.2,2017-05-19,1909,Aqua,MODIS,79,6.1,307,37.1
17.518,-90.743,323.5,1.6,1.2,2017-05-19,1909,Aqua,MODIS,30,6.1,306.7,15.7
17.532,-90.731,329.5,1.5,1.2,2017-05-19,1909,Aqua,MODIS,80,6.1,306.3,25.7
17.529,-90.745,323.2,1.6,1.2,2017-05-19,1909,Aqua,MODIS,35,6.1,306.4,13.4
17.793,-90.886,335.6,1.6,1.2,2017-05-19,1909,Aqua,MODIS,72,6.1,309.8,35.1
15.182,-90.278,307.1,1.2,1.1,2017-05-20,0434,Terra,MODIS,70,6.1,287.1,11
15.183,-90.284,302.6,1.2,1.1,2017-05-20,0434,Terra,MODIS,49,6.1,286.9,7.4
16.73,-89.96,301.8,1.3,1.1,2017-05-20,0434,Terra,MODIS,34,6.1,288.8,4.1
16.741,-89.962,302.4,1.3,1.1,2017-05-20,0434,Terra,MODIS,48,6.1,289.6,4.4
16.83,-89.416,306.1,1.5,1.2,2017-05-20,0434,Terra,MODIS,67,6.1,292.9,10.2
16.953,-90.482,318.7,1,1,2017-05-20,1647,Terra,MODIS,66,6.1,296.9,5.4
16.877,-90.53,320.2,1,1,2017-05-20,1647,Terra,MODIS,41,6.1,298.9,6.7
16.865,-90.571,325,1,1,2017-05-20,1647,Terra,MODIS,75,6.1,300.4,10.4
16.746,-89.977,322.3,1.1,1,2017-05-20,1647,Terra,MODIS,75,6.1,297.9,10.8
16.745,-89.967,321.9,1.1,1,2017-05-20,1647,Terra,MODIS,74,6.1,296.9,9.8
16.685,-89.946,319.8,1.1,1,2017-05-20,1647,Terra,MODIS,72,6.1,293,10.5
16.683,-89.936,316.8,1.1,1,2017-05-20,1647,Terra,MODIS,67,6.1,292.4,7.4
16.271,-89.828,318.4,1.1,1,2017-05-20,1647,Terra,MODIS,67,6.1,302.4,8
16.2,-89.682,347.4,1.1,1.1,2017-05-20,1647,Terra,MODIS,94,6.1,299.7,59.3
16.199,-89.672,326.5,1.1,1.1,2017-05-20,1647,Terra,MODIS,79,6.1,298.1,21.2
16.039,-89.711,320.6,1.1,1.1,2017-05-20,1647,Terra,MODIS,67,6.1,301.9,10.2
16.066,-90.122,318.9,1.1,1,2017-05-20,1647,Terra,MODIS,68,6.1,299.2,6.1
15.948,-89.9,318.2,1.1,1,2017-05-20,1647,Terra,MODIS,66,6.1,298.8,8.1
15.872,-89.541,314.6,1.1,1.1,2017-05-20,1647,Terra,MODIS,54,6.1,299.1,7.1
15.959,-90.132,327.3,1.1,1,2017-05-20,1647,Terra,MODIS,79,6.1,300,16.7
15.867,-89.537,317.7,1.2,1.1,2017-05-20,1647,Terra,MODIS,65,6.1,299.6,10.3
15.861,-89.625,315.5,1.1,1.1,2017-05-20,1647,Terra,MODIS,59,6.1,300.2,7
15.806,-89.405,316.8,1.2,1.1,2017-05-20,1647,Terra,MODIS,62,6.1,300,10.3
15.63,-88.373,317.3,1.3,1.1,2017-05-20,1647,Terra,MODIS,66,6.1,296.2,12.3
15.798,-89.472,315.6,1.2,1.1,2017-05-20,1647,Terra,MODIS,59,6.1,298.7,7.6
15.774,-89.388,316.2,1.2,1.1,2017-05-20,1647,Terra,MODIS,61,6.1,299,9.1
15.836,-89.894,338.3,1.1,1.1,2017-05-20,1647,Terra,MODIS,88,6.1,299.9,38.1
15.834,-89.883,329.3,1.1,1.1,2017-05-20,1647,Terra,MODIS,81,6.1,299.6,23.6
15.627,-88.858,324.7,1.3,1.1,2017-05-20,1647,Terra,MODIS,73,6.1,299.8,20.1
15.78,-90.003,315.1,1.1,1,2017-05-20,1647,Terra,MODIS,58,6.1,297.7,6.9
15.895,-90.986,315.2,1,1,2017-05-20,1647,Terra,MODIS,43,6.1,297.4,5.7
15.614,-89.169,324.4,1.2,1.1,2017-05-20,1647,Terra,MODIS,75,6.1,301.6,17.9
15.612,-89.157,322.9,1.2,1.1,2017-05-20,1647,Terra,MODIS,73,6.1,301.5,15.5
15.886,-90.988,315.1,1,1,2017-05-20,1647,Terra,MODIS,30,6.1,297.7,5.3
15.784,-90.316,313.7,1.1,1,2017-05-20,1647,Terra,MODIS,42,6.1,296.7,5.1
15.782,-90.306,313.9,1.1,1,2017-05-20,1647,Terra,MODIS,37,6.1,296.7,5.1
15.755,-90.25,322.2,1.1,1,2017-05-20,1647,Terra,MODIS,73,6.1,297.6,13.7
15.509,-88.704,324.7,1.3,1.1,2017-05-20,1647,Terra,MODIS,76,6.1,301.3,18.9
15.786,-90.575,316.8,1,1,2017-05-20,1647,Terra,MODIS,52,6.1,298.3,6.9
15.73,-90.213,315.5,1.1,1,2017-05-20,1647,Terra,MODIS,54,6.1,298,6.1
15.757,-90.45,318.4,1.1,1,2017-05-20,1647,Terra,MODIS,66,6.1,297.3,8.9
15.718,-90.316,317.1,1.1,1,2017-05-20,1647,Terra,MODIS,42,6.1,297.2,7.2
15.714,-90.343,312.5,1.1,1,2017-05-20,1647,Terra,MODIS,33,6.1,296.6,4.4
15.691,-90.497,318.9,1.1,1,2017-05-20,1647,Terra,MODIS,67,6.1,298.3,9.4
15.587,-89.891,314.6,1.1,1.1,2017-05-20,1647,Terra,MODIS,49,6.1,299.2,6.8
15.554,-89.865,319.5,1.1,1.1,2017-05-20,1647,Terra,MODIS,68,6.1,299.6,10.3
15.557,-89.923,315.5,1.1,1.1,2017-05-20,1647,Terra,MODIS,61,6.1,298.7,7.1
15.548,-89.862,315.6,1.1,1.1,2017-05-20,1647,Terra,MODIS,61,6.1,299.6,7
15.369,-89.617,315.2,1.2,1.1,2017-05-20,1647,Terra,MODIS,58,6.1,299.8,6.4
15.223,-89.284,318.3,1.2,1.1,2017-05-20,1647,Terra,MODIS,22,6.1,302.6,8.3
15.126,-89.191,324.1,1.2,1.1,2017-05-20,1647,Terra,MODIS,75,6.1,301.3,17.3
14.995,-89.464,321.2,1.2,1.1,2017-05-20,1647,Terra,MODIS,72,6.1,302.5,10.5
14.993,-89.453,318.3,1.2,1.1,2017-05-20,1647,Terra,MODIS,56,6.1,302.1,7.3
14.533,-91.681,315.9,1,1,2017-05-20,1647,Terra,MODIS,61,6.1,295.5,7.6
13.993,-90.31,321.7,2,1.4,2017-05-20,1951,Aqua,MODIS,30,6.1,298.5,19.3
16.585,-90.628,317.9,2,1.4,2017-05-20,1952,Aqua,MODIS,53,6.1,300,16.2
16.954,-89.209,316.9,2.6,1.6,2017-05-20,1952,Aqua,MODIS,55,6.1,292.3,27.8
16.916,-90.808,324.3,2,1.4,2017-05-20,1952,Aqua,MODIS,58,6.1,303.5,22.2
17.151,-90.124,326.7,2.3,1.5,2017-05-20,1952,Aqua,MODIS,77,6.1,295.8,48.8
17.149,-90.145,322.4,2.2,1.5,2017-05-20,1952,Aqua,MODIS,69,6.1,297.3,30.7
17.148,-90.128,327.7,2.3,1.5,2017-05-20,1952,Aqua,MODIS,78,6.1,296.6,55.1
17.225,-90.03,317.5,2.3,1.5,2017-05-20,1952,Aqua,MODIS,56,6.1,288.2,26.1
17.494,-90.972,335.3,2,1.4,2017-05-20,1952,Aqua,MODIS,85,6.1,304.2,58.8
17.498,-90.979,331.8,2,1.4,2017-05-20,1952,Aqua,MODIS,81,6.1,304.3,43.1
17.691,-90.952,325.3,2,1.4,2017-05-20,1952,Aqua,MODIS,63,6.1,304.6,25.2
17.689,-90.971,331.8,2,1.4,2017-05-20,1952,Aqua,MODIS,81,6.1,302.9,44.2
17.694,-90.96,331.9,2,1.4,2017-05-20,1952,Aqua,MODIS,81,6.1,303.7,48.5
17.692,-90.978,323.2,2,1.4,2017-05-20,1952,Aqua,MODIS,52,6.1,302.1,17.9
15.45,-88.86,317,2.1,1.4,2017-05-21,1857,Aqua,MODIS,69,6.1,289.1,21.2
16.88,-89.642,313,2.2,1.4,2017-05-21,1857,Aqua,MODIS,32,6.1,289.4,22.4
16.969,-89.514,313.5,2.2,1.4,2017-05-21,1857,Aqua,MODIS,48,6.1,290,17
17.129,-90.229,321.1,2.4,1.5,2017-05-21,1857,Aqua,MODIS,75,6.1,294.5,36
17.776,-90.518,315.4,2.5,1.5,2017-05-21,1857,Aqua,MODIS,34,6.1,295.6,26.5
17.081,-89.987,309.8,1,1,2017-05-22,0422,Terra,MODIS,78,6.1,288.8,8.6
16.986,-89.311,320.9,1,1,2017-05-22,1634,Terra,MODIS,54,6.1,297.1,7
